split,method,metric,mean,ci95,seeds,rows_per_seed
ambiguous_intent,residual_correction_learner,damage,0.04688,0.01299,7,192
ambiguous_intent,residual_correction_learner,intent_preservation,0.50554,0.00685,7,192
ambiguous_intent,residual_correction_learner,boundary_error,0.36317,0.01936,7,192
ambiguous_intent,residual_correction_learner,query,1.00000,0.00000,7,192
ambiguous_intent,residual_correction_learner,calibration_error,0.16211,0.00497,7,192
ambiguous_intent,uncertainty_query_policy,task_success,0.51488,0.00982,7,192
ambiguous_intent,uncertainty_query_policy,intervention_magnitude,0.46963,0.00970,7,192
ambiguous_intent,uncertainty_query_policy,correction_efficiency,0.73898,0.02917,7,192
ambiguous_intent,uncertainty_query_policy,overcorrection_ratio,0.14014,0.00929,7,192
ambiguous_intent,uncertainty_query_policy,damage,0.05283,0.01732,7,192
ambiguous_intent,uncertainty_query_policy,intent_preservation,0.50715,0.00381,7,192
ambiguous_intent,uncertainty_query_policy,boundary_error,0.29956,0.01608,7,192
ambiguous_intent,uncertainty_query_policy,query,0.93527,0.00915,7,192
ambiguous_intent,uncertainty_query_policy,calibration_error,0.17630,0.00605,7,192
combined_hard_shift,dagger_full_correction,task_success,0.50893,0.02824,7,192
combined_hard_shift,dagger_full_correction,intervention_magnitude,0.74102,0.01644,7,192
combined_hard_shift,dagger_full_correction,correction_efficiency,0.56085,0.04051,7,192
combined_hard_shift,dagger_full_correction,overcorrection_ratio,0.30883,0.01868,7,192
combined_hard_shift,dagger_full_correction,damage,0.06845,0.01007,7,192
combined_hard_shift,dagger_full_correction,intent_preservation,0.54299,0.00345,7,192
combined_hard_shift,dagger_full_correction,boundary_error,0.40202,0.01285,7,192
combined_hard_shift,dagger_full_correction,query,1.00000,0.00000,7,192
combined_hard_shift,dagger_full_correction,calibration_error,0.17373,0.00487,7,192
combined_hard_shift,full_demo_imitation,task_success,0.51265,0.01541,7,192
combined_hard_shift,full_demo_imitation,intervention_magnitude,0.87996,0.01885,7,192
combined_hard_shift,full_demo_imitation,correction_efficiency,0.52162,0.01895,7,192
combined_hard_shift,full_demo_imitation,overcorrection_ratio,0.52386,0.02468,7,192
combined_hard_shift,full_demo_imitation,damage,0.08780,0.01550,7,192
combined_hard_shift,full_demo_imitation,intent_preservation,0.54287,0.00327,7,192
combined_hard_shift,full_demo_imitation,boundary_error,0.53411,0.02140,7,192
combined_hard_shift,full_demo_imitation,query,1.00000,0.00000,7,192
combined_hard_shift,full_demo_imitation,calibration_error,0.20010,0.00461,7,192
combined_hard_shift,minimum_intervention_learner,task_success,0.56919,0.02468,7,192
combined_hard_shift,minimum_intervention_learner,intervention_magnitude,0.61685,0.01394,7,192
combined_hard_shift,minimum_intervention_learner,correction_efficiency,0.76851,0.02543,7,192
combined_hard_shift,minimum_intervention_learner,overcorrection_ratio,0.09616,0.00692,7,192
combined_hard_shift,minimum_intervention_learner,damage,0.02976,0.00763,7,192
combined_hard_shift,minimum_intervention_learner,intent_preservation,0.52521,0.01015,7,192
combined_hard_shift,minimum_intervention_learner,boundary_error,0.16169,0.00895,7,192
combined_hard_shift,minimum_intervention_learner,query,1.00000,0.00000,7,192
combined_hard_shift,minimum_intervention_learner,calibration_error,0.17190,0.00541,7,192
combined_hard_shift,no_human_baseline,task_success,0.18675,0.01534,7,192
combined_hard_shift,no_human_baseline,intervention_magnitude,0.00000,0.00000,7,192
combined_hard_shift,no_human_baseline,correction_efficiency,0.00000,0.00000,7,192
combined_hard_shift,no_human_baseline,overcorrection_ratio,0.00000,0.00000,7,192
combined_hard_shift,no_human_baseline,damage,0.03720,0.00469,7,192
combined_hard_shift,no_human_baseline,intent_preservation,0.62000,0.00000,7,192
combined_hard_shift,no_human_baseline,boundary_error,1.00000,0.00000,7,192
combined_hard_shift,no_human_baseline,query,0.00000,0.00000,7,192
combined_hard_shift,no_human_baseline,calibration_error,0.03290,0.00238,7,192
combined_hard_shift,oracle_minimal_correction,task_success,0.65774,0.02258,7,192
combined_hard_shift,oracle_minimal_correction,intervention_magnitude,0.59254,0.01015,7,192
combined_hard_shift,oracle_minimal_correction,correction_efficiency,0.88796,0.03827,7,192
combined_hard_shift,oracle_minimal_correction,overcorrection_ratio,0.00000,0.00000,7,192
combined_hard_shift,oracle_minimal_correction,damage,0.04464,0.00829,7,192
combined_hard_shift,oracle_minimal_correction,intent_preservation,0.53020,0.01012,7,192
combined_hard_shift,oracle_minimal_correction,boundary_error,0.04800,0.00259,7,192
combined_hard_shift,oracle_minimal_correction,query,1.00000,0.00000,7,192
combined_hard_shift,oracle_minimal_correction,calibration_error,0.34571,0.00204,7,192
combined_hard_shift,preference_only_ranker,task_success,0.49926,0.03025,7,192
combined_hard_shift,preference_only_ranker,intervention_magnitude,0.51020,0.01421,7,192
combined_hard_shift,preference_only_ranker,correction_efficiency,0.64698,0.04116,7,192
combined_hard_shift,preference_only_ranker,overcorrection_ratio,0.04035,0.00798,7,192
combined_hard_shift,preference_only_ranker,damage,0.03274,0.01130,7,192
combined_hard_shift,preference_only_ranker,intent_preservation,0.51931,0.01011,7,192
combined_hard_shift,preference_only_ranker,boundary_error,0.21411,0.01344,7,192
combined_hard_shift,preference_only_ranker,query,0.55506,0.01694,7,192
combined_hard_shift,preference_only_ranker,calibration_error,0.09532,0.00834,7,192
combined_hard_shift,residual_correction_learner,task_success,0.53199,0.02640,7,192
combined_hard_shift,residual_correction_learner,intervention_magnitude,0.68857,0.01613,7,192
combined_hard_shift,residual_correction_learner,correction_efficiency,0.61229,0.03248,7,192
combined_hard_shift,residual_correction_learner,overcorrection_ratio,0.29641,0.01974,7,192
combined_hard_shift,residual_correction_learner,damage,0.06324,0.01288,7,192
combined_hard_shift,residual_correction_learner,intent_preservation,0.52423,0.00813,7,192
combined_hard_shift,residual_correction_learner,boundary_error,0.45143,0.01656,7,192
combined_hard_shift,residual_correction_learner,query,1.00000,0.00000,7,192
combined_hard_shift,residual_correction_learner,calibration_error,0.14531,0.00356,7,192
combined_hard_shift,uncertainty_query_policy,task_success,0.53720,0.02611,7,192
combined_hard_shift,uncertainty_query_policy,intervention_magnitude,0.77881,0.01598,7,192
combined_hard_shift,uncertainty_query_policy,correction_efficiency,0.60334,0.03946,7,192
combined_hard_shift,uncertainty_query_policy,overcorrection_ratio,0.35910,0.01947,7,192
combined_hard_shift,uncertainty_query_policy,damage,0.07812,0.01158,7,192
combined_hard_shift,uncertainty_query_policy,intent_preservation,0.53307,0.00501,7,192
combined_hard_shift,uncertainty_query_policy,boundary_error,0.40453,0.01865,7,192
combined_hard_shift,uncertainty_query_policy,query,1.00000,0.00000,7,192
combined_hard_shift,uncertainty_query_policy,calibration_error,0.17008,0.00429,7,192
delayed_feedback,dagger_full_correction,task_success,0.54687,0.02171,7,192
delayed_feedback,dagger_full_correction,intervention_magnitude,0.49965,0.00559,7,192
delayed_feedback,dagger_full_correction,correction_efficiency,0.75028,0.03466,7,192
delayed_feedback,dagger_full_correction,overcorrection_ratio,0.14561,0.01698,7,192
delayed_feedback,dagger_full_correction,damage,0.03794,0.01293,7,192
delayed_feedback,dagger_full_correction,intent_preservation,0.62513,0.01559,7,192
delayed_feedback,dagger_full_correction,boundary_error,0.27437,0.00895,7,192
delayed_feedback,dagger_full_correction,query,1.00000,0.00000,7,192
delayed_feedback,dagger_full_correction,calibration_error,0.14828,0.00524,7,192
delayed_feedback,full_demo_imitation,task_success,0.54018,0.01860,7,192
delayed_feedback,full_demo_imitation,intervention_magnitude,0.58812,0.00666,7,192
delayed_feedback,full_demo_imitation,correction_efficiency,0.73234,0.02302,7,192
delayed_feedback,full_demo_imitation,overcorrection_ratio,0.28799,0.02269,7,192
delayed_feedback,full_demo_imitation,damage,0.06919,0.00989,7,192
delayed_feedback,full_demo_imitation,intent_preservation,0.62603,0.01549,7,192
delayed_feedback,full_demo_imitation,boundary_error,0.32520,0.01123,7,192
delayed_feedback,full_demo_imitation,query,1.00000,0.00000,7,192
delayed_feedback,full_demo_imitation,calibration_error,0.16193,0.00377,7,192
delayed_feedback,minimum_intervention_learner,task_success,0.60789,0.03020,7,192
delayed_feedback,minimum_intervention_learner,intervention_magnitude,0.49452,0.00631,7,192
delayed_feedback,minimum_intervention_learner,correction_efficiency,0.94061,0.05376,7,192
delayed_feedback,minimum_intervention_learner,overcorrection_ratio,0.09329,0.00470,7,192
delayed_feedback,minimum_intervention_learner,damage,0.03125,0.01158,7,192
delayed_feedback,minimum_intervention_learner,intent_preservation,0.63769,0.01101,7,192
delayed_feedback,minimum_intervention_learner,boundary_error,0.17692,0.00425,7,192
delayed_feedback,minimum_intervention_learner,query,1.00000,0.00000,7,192
delayed_feedback,minimum_intervention_learner,calibration_error,0.15754,0.00428,7,192
delayed_feedback,no_human_baseline,task_success,0.19271,0.01240,7,192
delayed_feedback,no_human_baseline,intervention_magnitude,0.00000,0.00000,7,192
delayed_feedback,no_human_baseline,correction_efficiency,0.00000,0.00000,7,192
delayed_feedback,no_human_baseline,overcorrection_ratio,0.00000,0.00000,7,192
delayed_feedback,no_human_baseline,damage,0.03348,0.01088,7,192
delayed_feedback,no_human_baseline,intent_preservation,0.62000,0.00000,7,192
delayed_feedback,no_human_baseline,boundary_error,1.00000,0.00000,7,192
delayed_feedback,no_human_baseline,query,0.00000,0.00000,7,192
delayed_feedback,no_human_baseline,calibration_error,0.06168,0.00206,7,192
delayed_feedback,oracle_minimal_correction,task_success,0.66146,0.02559,7,192
delayed_feedback,oracle_minimal_correction,intervention_magnitude,0.47711,0.00636,7,192
delayed_feedback,oracle_minimal_correction,correction_efficiency,1.04885,0.04170,7,192
delayed_feedback,oracle_minimal_correction,overcorrection_ratio,0.00000,0.00000,7,192
delayed_feedback,oracle_minimal_correction,damage,0.02902,0.01065,7,192
delayed_feedback,oracle_minimal_correction,intent_preservation,0.62356,0.01177,7,192
delayed_feedback,oracle_minimal_correction,boundary_error,0.06090,0.00274,7,192
delayed_feedback,oracle_minimal_correction,query,1.00000,0.00000,7,192
delayed_feedback,oracle_minimal_correction,calibration_error,0.33442,0.00247,7,192
delayed_feedback,preference_only_ranker,task_success,0.56771,0.01637,7,192
delayed_feedback,preference_only_ranker,intervention_magnitude,0.43525,0.00612,7,192
delayed_feedback,preference_only_ranker,correction_efficiency,0.87074,0.02766,7,192
delayed_feedback,preference_only_ranker,overcorrection_ratio,0.06128,0.00707,7,192
delayed_feedback,preference_only_ranker,damage,0.03869,0.00993,7,192
delayed_feedback,preference_only_ranker,intent_preservation,0.60919,0.01153,7,192
delayed_feedback,preference_only_ranker,boundary_error,0.20943,0.00512,7,192
delayed_feedback,preference_only_ranker,query,0.51637,0.02602,7,192
delayed_feedback,preference_only_ranker,calibration_error,0.06295,0.00365,7,192
delayed_feedback,residual_correction_learner,task_success,0.53869,0.03632,7,192
delayed_feedback,residual_correction_learner,intervention_magnitude,0.49782,0.00362,7,192
delayed_feedback,residual_correction_learner,correction_efficiency,0.76697,0.05438,7,192
delayed_feedback,residual_correction_learner,overcorrection_ratio,0.17086,0.01489,7,192
delayed_feedback,residual_correction_learner,damage,0.04613,0.00753,7,192
delayed_feedback,residual_correction_learner,intent_preservation,0.59756,0.01382,7,192
delayed_feedback,residual_correction_learner,boundary_error,0.31634,0.01353,7,192
delayed_feedback,residual_correction_learner,query,1.00000,0.00000,7,192
delayed_feedback,residual_correction_learner,calibration_error,0.12077,0.00408,7,192
delayed_feedback,uncertainty_query_policy,task_success,0.53571,0.02187,7,192
delayed_feedback,uncertainty_query_policy,intervention_magnitude,0.50126,0.00806,7,192
delayed_feedback,uncertainty_query_policy,correction_efficiency,0.74839,0.02797,7,192
delayed_feedback,uncertainty_query_policy,overcorrection_ratio,0.16645,0.02271,7,192
delayed_feedback,uncertainty_query_policy,damage,0.04390,0.01017,7,192
delayed_feedback,uncertainty_query_policy,intent_preservation,0.61213,0.01371,7,192
delayed_feedback,uncertainty_query_policy,boundary_error,0.28024,0.00861,7,192
delayed_feedback,uncertainty_query_policy,query,0.85044,0.01873,7,192
delayed_feedback,uncertainty_query_policy,calibration_error,0.13975,0.00278,7,192
nominal_correction,dagger_full_correction,task_success,0.58259,0.01883,7,192
nominal_correction,dagger_full_correction,intervention_magnitude,0.29771,0.00495,7,192
nominal_correction,dagger_full_correction,correction_efficiency,1.07707,0.01318,7,192
nominal_correction,dagger_full_correction,overcorrection_ratio,0.08482,0.01039,7,192
nominal_correction,dagger_full_correction,damage,0.03646,0.01220,7,192
nominal_correction,dagger_full_correction,intent_preservation,0.65689,0.01047,7,192
nominal_correction,dagger_full_correction,boundary_error,0.23914,0.01140,7,192
nominal_correction,dagger_full_correction,query,1.00000,0.00000,7,192
nominal_correction,dagger_full_correction,calibration_error,0.12369,0.00285,7,192
nominal_correction,full_demo_imitation,task_success,0.57441,0.02098,7,192
nominal_correction,full_demo_imitation,intervention_magnitude,0.34592,0.00541,7,192
nominal_correction,full_demo_imitation,correction_efficiency,1.12385,0.04178,7,192
nominal_correction,full_demo_imitation,overcorrection_ratio,0.15407,0.00690,7,192
nominal_correction,full_demo_imitation,damage,0.05134,0.01031,7,192
nominal_correction,full_demo_imitation,intent_preservation,0.66097,0.01064,7,192
nominal_correction,full_demo_imitation,boundary_error,0.21503,0.01083,7,192
nominal_correction,full_demo_imitation,query,1.00000,0.00000,7,192
nominal_correction,full_demo_imitation,calibration_error,0.13344,0.00127,7,192
nominal_correction,minimum_intervention_learner,task_success,0.61905,0.03239,7,192
nominal_correction,minimum_intervention_learner,intervention_magnitude,0.33946,0.00520,7,192
nominal_correction,minimum_intervention_learner,correction_efficiency,1.23768,0.06203,7,192
nominal_correction,minimum_intervention_learner,overcorrection_ratio,0.09455,0.00497,7,192
nominal_correction,minimum_intervention_learner,damage,0.01414,0.00532,7,192
nominal_correction,minimum_intervention_learner,intent_preservation,0.68966,0.01084,7,192
nominal_correction,minimum_intervention_learner,boundary_error,0.19714,0.00929,7,192
nominal_correction,minimum_intervention_learner,query,1.00000,0.00000,7,192
nominal_correction,minimum_intervention_learner,calibration_error,0.13998,0.00209,7,192
nominal_correction,no_human_baseline,task_success,0.33631,0.01680,7,192
nominal_correction,no_human_baseline,intervention_magnitude,0.00000,0.00000,7,192
nominal_correction,no_human_baseline,correction_efficiency,0.00000,0.00000,7,192
nominal_correction,no_human_baseline,overcorrection_ratio,0.00000,0.00000,7,192
nominal_correction,no_human_baseline,damage,0.03348,0.00734,7,192
nominal_correction,no_human_baseline,intent_preservation,0.62000,0.00000,7,192
nominal_correction,no_human_baseline,boundary_error,1.00000,0.00000,7,192
nominal_correction,no_human_baseline,query,0.00000,0.00000,7,192
nominal_correction,no_human_baseline,calibration_error,0.14634,0.00275,7,192
nominal_correction,oracle_minimal_correction,task_success,0.64509,0.02723,7,192
nominal_correction,oracle_minimal_correction,intervention_magnitude,0.31809,0.00401,7,192
nominal_correction,oracle_minimal_correction,correction_efficiency,1.35799,0.05191,7,192
nominal_correction,oracle_minimal_correction,overcorrection_ratio,0.00000,0.00000,7,192
nominal_correction,oracle_minimal_correction,damage,0.02902,0.01257,7,192
nominal_correction,oracle_minimal_correction,intent_preservation,0.65883,0.01148,7,192
nominal_correction,oracle_minimal_correction,boundary_error,0.10409,0.00618,7,192
nominal_correction,oracle_minimal_correction,query,1.00000,0.00000,7,192
nominal_correction,oracle_minimal_correction,calibration_error,0.33204,0.00221,7,192
nominal_correction,preference_only_ranker,task_success,0.57738,0.03146,7,192
nominal_correction,preference_only_ranker,intervention_magnitude,0.29390,0.00403,7,192
nominal_correction,preference_only_ranker,correction_efficiency,1.18011,0.06979,7,192
nominal_correction,preference_only_ranker,overcorrection_ratio,0.02828,0.00472,7,192
nominal_correction,preference_only_ranker,damage,0.02976,0.01038,7,192
nominal_correction,preference_only_ranker,intent_preservation,0.63232,0.01071,7,192
nominal_correction,preference_only_ranker,boundary_error,0.12834,0.00902,7,192
nominal_correction,preference_only_ranker,query,0.55357,0.03805,7,192
nominal_correction,preference_only_ranker,calibration_error,0.03311,0.00121,7,192
nominal_correction,residual_correction_learner,task_success,0.56771,0.02272,7,192
nominal_correction,residual_correction_learner,intervention_magnitude,0.31885,0.00390,7,192
nominal_correction,residual_correction_learner,correction_efficiency,1.05013,0.04809,7,192
nominal_correction,residual_correction_learner,overcorrection_ratio,0.13425,0.00876,7,192
nominal_correction,residual_correction_learner,damage,0.04241,0.00753,7,192
nominal_correction,residual_correction_learner,intent_preservation,0.61501,0.01074,7,192
nominal_correction,residual_correction_learner,boundary_error,0.27647,0.01313,7,192
nominal_correction,residual_correction_learner,query,1.00000,0.00000,7,192
nominal_correction,residual_correction_learner,calibration_error,0.09905,0.00251,7,192
nominal_correction,uncertainty_query_policy,task_success,0.51339,0.03443,7,192
nominal_correction,uncertainty_query_policy,intervention_magnitude,0.22202,0.00553,7,192
nominal_correction,uncertainty_query_policy,correction_efficiency,0.90331,0.05519,7,192
nominal_correction,uncertainty_query_policy,overcorrection_ratio,0.03659,0.00590,7,192
nominal_correction,uncertainty_query_policy,damage,0.03125,0.01158,7,192
nominal_correction,uncertainty_query_policy,intent_preservation,0.61271,0.01100,7,192
nominal_correction,uncertainty_query_policy,boundary_error,0.36730,0.01040,7,192
nominal_correction,uncertainty_query_policy,query,0.30431,0.02606,7,192
nominal_correction,uncertainty_query_policy,calibration_error,0.09810,0.00401,7,192
overcorrection_bias,dagger_full_correction,task_success,0.58705,0.03003,7,192
overcorrection_bias,dagger_full_correction,intervention_magnitude,0.51661,0.00549,7,192
overcorrection_bias,dagger_full_correction,correction_efficiency,0.97309,0.04677,7,192
overcorrection_bias,dagger_full_correction,overcorrection_ratio,0.32356,0.01589,7,192
overcorrection_bias,dagger_full_correction,damage,0.06325,0.00816,7,192
overcorrection_bias,dagger_full_correction,intent_preservation,0.64230,0.00740,7,192
overcorrection_bias,dagger_full_correction,boundary_error,0.33465,0.00945,7,192
overcorrection_bias,dagger_full_correction,query,1.00000,0.00000,7,192
overcorrection_bias,dagger_full_correction,calibration_error,0.09385,0.00208,7,192
overcorrection_bias,full_demo_imitation,task_success,0.57812,0.01754,7,192
overcorrection_bias,full_demo_imitation,intervention_magnitude,0.61011,0.00617,7,192
overcorrection_bias,full_demo_imitation,correction_efficiency,0.88817,0.03034,7,192
overcorrection_bias,full_demo_imitation,overcorrection_ratio,0.54995,0.01919,7,192
overcorrection_bias,full_demo_imitation,damage,0.09747,0.01313,7,192
overcorrection_bias,full_demo_imitation,intent_preservation,0.64260,0.00792,7,192
overcorrection_bias,full_demo_imitation,boundary_error,0.53339,0.01302,7,192
overcorrection_bias,full_demo_imitation,query,1.00000,0.00000,7,192
overcorrection_bias,full_demo_imitation,calibration_error,0.13266,0.00198,7,192
overcorrection_bias,minimum_intervention_learner,task_success,0.65030,0.01998,7,192
overcorrection_bias,minimum_intervention_learner,intervention_magnitude,0.43766,0.00585,7,192
overcorrection_bias,minimum_intervention_learner,correction_efficiency,1.16112,0.03897,7,192
overcorrection_bias,minimum_intervention_learner,overcorrection_ratio,0.10989,0.00451,7,192
overcorrection_bias,minimum_intervention_learner,damage,0.03051,0.01007,7,192
overcorrection_bias,minimum_intervention_learner,intent_preservation,0.65443,0.00780,7,192
overcorrection_bias,minimum_intervention_learner,boundary_error,0.16342,0.00713,7,192
overcorrection_bias,minimum_intervention_learner,query,1.00000,0.00000,7,192
overcorrection_bias,minimum_intervention_learner,calibration_error,0.13714,0.00114,7,192
overcorrection_bias,no_human_baseline,task_success,0.26637,0.02434,7,192
overcorrection_bias,no_human_baseline,intervention_magnitude,0.00000,0.00000,7,192
overcorrection_bias,no_human_baseline,correction_efficiency,0.00000,0.00000,7,192
overcorrection_bias,no_human_baseline,overcorrection_ratio,0.00000,0.00000,7,192
overcorrection_bias,no_human_baseline,damage,0.04018,0.01404,7,192
overcorrection_bias,no_human_baseline,intent_preservation,0.62000,0.00000,7,192
overcorrection_bias,no_human_baseline,boundary_error,1.00000,0.00000,7,192
overcorrection_bias,no_human_baseline,query,0.00000,0.00000,7,192
overcorrection_bias,no_human_baseline,calibration_error,0.09565,0.00328,7,192
overcorrection_bias,oracle_minimal_correction,task_success,0.63244,0.03029,7,192
overcorrection_bias,oracle_minimal_correction,intervention_magnitude,0.39950,0.00666,7,192
overcorrection_bias,oracle_minimal_correction,correction_efficiency,1.14130,0.06519,7,192
overcorrection_bias,oracle_minimal_correction,overcorrection_ratio,0.00000,0.00000,7,192
overcorrection_bias,oracle_minimal_correction,damage,0.03423,0.00829,7,192
overcorrection_bias,oracle_minimal_correction,intent_preservation,0.63939,0.00757,7,192
overcorrection_bias,oracle_minimal_correction,boundary_error,0.07575,0.00277,7,192
overcorrection_bias,oracle_minimal_correction,query,1.00000,0.00000,7,192
overcorrection_bias,oracle_minimal_correction,calibration_error,0.33299,0.00171,7,192
overcorrection_bias,preference_only_ranker,task_success,0.55134,0.01732,7,192
overcorrection_bias,preference_only_ranker,intervention_magnitude,0.36397,0.00523,7,192
overcorrection_bias,preference_only_ranker,correction_efficiency,0.97453,0.02824,7,192
overcorrection_bias,preference_only_ranker,overcorrection_ratio,0.02490,0.00283,7,192
overcorrection_bias,preference_only_ranker,damage,0.03497,0.01130,7,192
overcorrection_bias,preference_only_ranker,intent_preservation,0.61920,0.00774,7,192
overcorrection_bias,preference_only_ranker,boundary_error,0.13143,0.00449,7,192
overcorrection_bias,preference_only_ranker,query,0.55283,0.01268,7,192
overcorrection_bias,preference_only_ranker,calibration_error,0.03949,0.00238,7,192
overcorrection_bias,residual_correction_learner,task_success,0.58929,0.03025,7,192
overcorrection_bias,residual_correction_learner,intervention_magnitude,0.54340,0.00520,7,192
overcorrection_bias,residual_correction_learner,correction_efficiency,0.95855,0.06017,7,192
overcorrection_bias,residual_correction_learner,overcorrection_ratio,0.41011,0.02091,7,192
overcorrection_bias,residual_correction_learner,damage,0.05878,0.01062,7,192
overcorrection_bias,residual_correction_learner,intent_preservation,0.60554,0.00847,7,192
overcorrection_bias,residual_correction_learner,boundary_error,0.44838,0.01310,7,192
overcorrection_bias,residual_correction_learner,query,1.00000,0.00000,7,192
overcorrection_bias,residual_correction_learner,calibration_error,0.07826,0.00150,7,192
overcorrection_bias,uncertainty_query_policy,task_success,0.47916,0.01890,7,192
overcorrection_bias,uncertainty_query_policy,intervention_magnitude,0.31533,0.01355,7,192
overcorrection_bias,uncertainty_query_policy,correction_efficiency,0.73307,0.03544,7,192
overcorrection_bias,uncertainty_query_policy,overcorrection_ratio,0.12255,0.01306,7,192
overcorrection_bias,uncertainty_query_policy,damage,0.04316,0.00533,7,192
overcorrection_bias,uncertainty_query_policy,intent_preservation,0.60794,0.00805,7,192
overcorrection_bias,uncertainty_query_policy,boundary_error,0.43368,0.00917,7,192
overcorrection_bias,uncertainty_query_policy,query,0.30580,0.03249,7,192
overcorrection_bias,uncertainty_query_policy,calibration_error,0.12089,0.00397,7,192
